Nitrogen Level,Phosphorous Level,Potassium Level,Temperature (°C),pH Level,Crop Selected,Yield Rate,Crop Rotation Plan,Irrigation Plan
80.20761136,59.55233804,66.61033901,28.99636203,5.795769787,maize,1.361148712,Maize-Legume Rotation,Sprinkler irrigation
144.4735536,12.74244957,81.59927225,38.27526286,6.959281405,chickpea,2.86606287,Chickpea-Cereal Rotation,Subsurface drip irrigation
59.99786979,23.16989392,72.72044256,27.24482366,5.856993801,wheat,1.988673066,Wheat-Pulse Rotation,Rainfed with supplementary irrigation
130.6101849,28.3442169,15.85221887,16.79172987,7.012534575,sunflower,2.235793762,Sunflower-Legume Rotation,Micro-irrigation
75.13437535,69.06418689,11.5238531,23.81776551,6.891285417,soyabean,2.473811765,Soybean-Wheat Rotation,Flood irrigation
126.5235426,71.444178,88.83578215,25.50413813,7.83090338,pearl_millet,5.184299793,Pearl Millet-Pulse Rotation,Flood irrigation
54.16689601,59.82706262,26.19550038,37.70076774,7.142588889,sesamum,2.501985845,,Rainfed with supplementary irrigation
54.34588145,38.40061427,46.0910031,15.29887076,8.262260001,rabi_sorghum,3.888179877,Rabi Sorghum-Wheat Rotation,Drip irrigation
74.01582907,57.57061898,89.95967157,26.09137962,6.464570312,sorghum,2.530679918,Sorghum-Chickpea Rotation,Alternate furrow irrigation
93.27688232,12.23113173,98.7943305,38.86701886,7.188702801,safflower,4.747592009,Safflower-Pulse Rotation,Drip irrigation
57.39599747,45.40613409,61.88995208,30.56481406,7.929180148,groundnut,5.438459142,Groundnut-Maize Rotation,Flood irrigation
42.54761735,73.72258153,98.61483902,18.39815024,6.334200813,chickpea,1.243784717,Chickpea-Cereal Rotation,Flood irrigation
110.1097289,52.25939247,14.69275171,16.62443071,5.868477271,safflower,2.362462219,Safflower-Pulse Rotation,Sprinkler irrigation
77.96848822,15.16079565,23.12702555,36.85003656,7.125240415,chickpea,5.778614567,Chickpea-Cereal Rotation,Alternate furrow irrigation
27.83808812,53.84679212,38.08702162,38.73100894,7.24538501,cotton,4.826121477,Cotton-Legume Rotation,Micro-irrigation
118.3964165,67.19479984,15.63710516,26.98117529,7.549221789,rabi_sorghum,2.180048638,Rabi Sorghum-Wheat Rotation,Rainfed with supplementary irrigation
60.63008226,12.71170641,47.31560053,17.55690631,6.514585588,castor,1.605438528,Castor-Millet Rotation,Subsurface drip irrigation
62.25321663,18.92001986,76.31108311,23.89282148,5.716564354,barley,1.84616932,Barley-Pulse Rotation,Sprinkler irrigation
59.83774425,62.87344819,73.22163826,22.54276766,8.293401334,sugarcane,5.870898805,Sugarcane-Pulse Rotation,Subsurface drip irrigation
93.79882713,66.19614908,88.80402092,39.11640202,5.816091743,safflower,2.614264034,Safflower-Pulse Rotation,Drip irrigation
93.01743605,38.38366472,26.68498253,39.63425375,8.345004309,rice,1.706573381,Rice-Wheat Cycle,Flood irrigation
136.1357907,41.54170251,21.8737629,31.10556991,7.823722433,kharif_sorghum,3.729212772,Kharif Sorghum-Pulse Rotation,Subsurface drip irrigation
80.15475397,64.25910567,20.86208243,23.13412779,7.034218223,rice,5.461153992,Rice-Wheat Cycle,Alternate furrow irrigation
70.48484054,16.83642846,63.76676403,31.24564195,5.736796188,finger_millet,1.000629358,Finger Millet-Legume Rotation,Drip irrigation
62.2028619,58.57416273,45.86692004,15.97222288,5.57955669,wheat,1.297275075,Wheat-Pulse Rotation,Drip irrigation
72.36390622,60.38513657,25.26323861,29.70090723,7.712537184,sugarcane,3.254301001,Sugarcane-Pulse Rotation,Sprinkler irrigation
100.6202574,59.38536669,46.01675721,16.00251892,8.457297004,groundnut,3.86413071,Groundnut-Maize Rotation,Sprinkler irrigation
149.6796865,36.57949816,17.56383202,39.44517692,7.981908975,maize,4.330928876,Maize-Legume Rotation,Drip irrigation
44.99224452,42.91921353,21.60284478,19.80494138,5.600439947,pigeonpea,1.122463532,Pigeonpea-Cereal Rotation,Flood irrigation
77.37768535,43.52627989,14.13895526,27.58332433,5.756880678,sorghum,5.680544056,Sorghum-Chickpea Rotation,Rainfed with supplementary irrigation
141.6794972,53.0311241,57.79297943,28.22574532,6.611196476,sesamum,5.220951501,,Rainfed with supplementary irrigation
130.9084557,18.5147849,83.0913634,35.87818832,7.089049938,sorghum,3.445161063,Sorghum-Chickpea Rotation,Subsurface drip irrigation
48.95972213,44.45871128,14.35424978,34.22459228,5.843844178,rice,2.831521033,Rice-Wheat Cycle,Micro-irrigation
69.62280713,38.04601668,74.78501053,19.47045228,5.6524378,rice,5.586763759,Rice-Wheat Cycle,Rainfed with supplementary irrigation
79.49664985,78.9830056,27.3857323,22.93805175,7.842177553,rabi_sorghum,2.017926222,Rabi Sorghum-Wheat Rotation,Subsurface drip irrigation
130.2854725,15.27248712,93.56286672,15.67477559,8.011847508,sunflower,5.449371585,Sunflower-Legume Rotation,Micro-irrigation
79.0290585,58.9822335,84.75022415,29.23091732,6.792199565,rabi_sorghum,3.081906554,Rabi Sorghum-Wheat Rotation,Subsurface drip irrigation
84.42201161,59.7485135,11.00397401,23.66114044,6.326857985,chickpea,2.497167234,Chickpea-Cereal Rotation,Drip irrigation
125.0230401,19.80533572,85.44487544,15.5761842,7.424236609,wheat,4.604192882,Wheat-Pulse Rotation,Drip irrigation
119.8160946,69.68809608,61.42657594,32.32479801,6.10578261,kharif_sorghum,2.896690367,Kharif Sorghum-Pulse Rotation,Rainfed with supplementary irrigation
123.4562643,51.34801585,22.83693285,16.49192435,6.175077321,oilseeds,3.554828428,Oilseeds-Pulses Rotation,Alternate furrow irrigation
50.86354109,36.68341212,40.73969773,33.47028653,7.674440045,cotton,5.192106979,Cotton-Legume Rotation,Flood irrigation
114.6310429,10.4284037,28.48533728,27.04419092,6.8342363,kharif_sorghum,3.222032052,Kharif Sorghum-Pulse Rotation,Drip irrigation
105.7565089,10.91823828,30.37043632,23.14092345,6.808515283,oilseeds,2.908373765,Oilseeds-Pulses Rotation,Flood irrigation
30.36431345,67.08912442,61.43555933,15.62526533,7.646946787,finger_millet,5.757536261,Finger Millet-Legume Rotation,Alternate furrow irrigation
74.4475605,37.3409578,88.93855298,28.79659032,7.858217319,rice,3.023744757,Rice-Wheat Cycle,Alternate furrow irrigation
33.40258342,64.51802777,96.30695213,19.30660434,7.475582618,pigeonpea,5.52656254,Pigeonpea-Cereal Rotation,Flood irrigation
124.440191,35.41068872,67.61198311,35.60618385,6.228736255,rabi_sorghum,4.517832383,Rabi Sorghum-Wheat Rotation,Sprinkler irrigation
145.8288685,57.67743219,85.93332322,27.40919972,7.227723495,sugarcane,4.390064796,Sugarcane-Pulse Rotation,Rainfed with supplementary irrigation
115.3172323,67.83455904,98.86541963,35.8514558,6.073029921,sugarcane,5.180535701,Sugarcane-Pulse Rotation,Rainfed with supplementary irrigation
111.8782702,29.06792264,36.82320039,26.34833941,7.900518974,groundnut,4.758844776,Groundnut-Maize Rotation,Rainfed with supplementary irrigation
60.53509657,60.01268136,33.45146052,32.68503506,8.445257966,sesamum,2.340263096,,Drip irrigation
87.16743276,19.36977839,20.04258334,34.960933,8.345903916,cotton,1.18997974,Cotton-Legume Rotation,Micro-irrigation
56.41818575,18.0682124,79.42435852,31.36290729,6.384614356,safflower,4.697148147,Safflower-Pulse Rotation,Alternate furrow irrigation
110.5478719,67.81704121,41.43670055,16.64362269,8.091824608,sugarcane,1.41343519,Sugarcane-Pulse Rotation,Subsurface drip irrigation
43.08545989,41.9767599,12.29136079,39.37741957,6.354134936,cotton,3.314963275,Cotton-Legume Rotation,Drip irrigation
41.92664875,49.23477088,33.71398942,27.22861578,6.892226515,wheat,1.995113726,Wheat-Pulse Rotation,Rainfed with supplementary irrigation
120.4330194,53.94466861,81.8164779,38.48625201,6.076797944,castor,5.011429952,Castor-Millet Rotation,Rainfed with supplementary irrigation
78.64442313,18.80590296,37.63534007,28.56602136,6.543016268,minor_pulses,1.915179692,Pulses-Oilseeds Rotation,Subsurface drip irrigation
102.5407385,38.26716821,27.49690939,37.08627645,7.054630941,finger_millet,3.636288427,Finger Millet-Legume Rotation,Flood irrigation
63.02403984,71.27455799,32.11246759,17.58665932,7.304261373,soyabean,1.966563572,Soybean-Wheat Rotation,Flood irrigation
99.94121681,37.86973257,20.96472408,32.3878852,6.187435342,chickpea,1.449491519,Chickpea-Cereal Rotation,Drip irrigation
88.06443555,17.29218436,26.85986969,26.95354392,7.384038659,pigeonpea,4.531792781,Pigeonpea-Cereal Rotation,Flood irrigation
112.2896963,34.00268486,88.99687878,31.11474736,6.040986156,rice,5.006601615,Rice-Wheat Cycle,Micro-irrigation
84.91321199,68.57013376,41.79456003,30.2212472,8.331289604,sorghum,3.176107481,Sorghum-Chickpea Rotation,Sprinkler irrigation
95.89870668,18.01524727,56.47800664,24.98686466,7.517160366,soyabean,4.507184696,Soybean-Wheat Rotation,Rainfed with supplementary irrigation
85.93074357,11.83285217,43.96212622,20.4480954,8.227702589,cotton,5.258660465,Cotton-Legume Rotation,Sprinkler irrigation
107.5174561,10.20149808,33.99952597,24.4882044,7.896320165,rapeseed_and_mustard,3.754757319,,Rainfed with supplementary irrigation
24.60198102,10.7403449,48.23409041,34.02782521,8.440177373,groundnut,5.879120006,Groundnut-Maize Rotation,Drip irrigation
76.01282857,14.79372965,44.87900598,25.07088462,6.225922897,barley,1.760058118,Barley-Pulse Rotation,Sprinkler irrigation
124.0663659,32.42541496,74.13545893,33.91652283,8.298230754,barley,2.659140359,Barley-Pulse Rotation,Flood irrigation
128.3192974,73.09573158,25.07377422,35.52092847,6.847675555,chickpea,5.56797329,Chickpea-Cereal Rotation,Rainfed with supplementary irrigation
84.76452237,31.28029192,55.83837403,35.05841931,7.925053965,cotton,1.555022439,Cotton-Legume Rotation,Subsurface drip irrigation
37.70525888,28.38338473,49.65027787,18.55133102,6.341192861,soyabean,2.962091417,Soybean-Wheat Rotation,Drip irrigation
144.5536077,36.86458336,33.0106521,36.0555696,8.078474887,pearl_millet,5.303040981,Pearl Millet-Pulse Rotation,Flood irrigation
109.5733499,34.96032287,15.13764206,20.33635655,6.469470413,barley,2.266606181,Barley-Pulse Rotation,Rainfed with supplementary irrigation
67.3492176,10.97589645,90.62181573,16.99531215,7.019676647,sesamum,3.80674207,,Subsurface drip irrigation
133.1027178,70.12471844,50.24481556,19.8458833,6.057332265,pearl_millet,4.310706171,Pearl Millet-Pulse Rotation,Alternate furrow irrigation
73.66831034,62.61009875,78.26904566,36.94601797,7.253378066,castor,3.875815905,Castor-Millet Rotation,Flood irrigation
120.5364783,66.84824395,63.15669847,33.78868224,6.620934265,barley,4.542639932,Barley-Pulse Rotation,Sprinkler irrigation
118.0898646,60.25222436,15.49450228,17.94610667,6.809311845,rice,3.547759861,Rice-Wheat Cycle,Drip irrigation
102.3561158,72.52479443,78.96820134,15.17795148,5.954828881,sugarcane,1.938124892,Sugarcane-Pulse Rotation,Subsurface drip irrigation
50.27771545,62.28692789,63.65798657,27.73139096,6.572862258,linseed,1.0444211,Linseed-Wheat Rotation,Subsurface drip irrigation
25.21167989,55.48271093,70.43623228,37.49230258,7.488235598,maize,5.57174035,Maize-Legume Rotation,Rainfed with supplementary irrigation
92.54081767,66.65566866,34.3802469,38.26478223,6.97704899,rapeseed_and_mustard,3.340014293,,Micro-irrigation
78.25683971,75.01788478,59.89636755,31.0608394,5.898858255,chickpea,5.69137527,Chickpea-Cereal Rotation,Rainfed with supplementary irrigation
44.30387379,16.5602334,75.96222539,36.20847502,5.735939127,safflower,1.471986503,Safflower-Pulse Rotation,Flood irrigation
63.27375038,27.17541262,81.82606937,22.6154645,6.932005858,castor,2.640077696,Castor-Millet Rotation,Rainfed with supplementary irrigation
119.6924318,40.71481561,84.25518693,38.38684355,6.684512881,soyabean,1.163757614,Soybean-Wheat Rotation,Drip irrigation
67.61449565,22.80053594,36.15085035,29.45144119,8.186959626,oilseeds,5.68203891,Oilseeds-Pulses Rotation,Micro-irrigation
38.27381895,34.3030946,36.07217021,18.43193582,7.732654915,minor_pulses,4.766015127,Pulses-Oilseeds Rotation,Flood irrigation
28.44833304,75.16593263,41.66589097,39.75887878,6.929695212,rapeseed_and_mustard,2.329687871,,Drip irrigation
148.0778653,26.31920635,31.99806026,16.98834141,7.281011702,chickpea,4.019183419,Chickpea-Cereal Rotation,Drip irrigation
109.8970819,54.44278782,91.62407973,31.81116293,5.817808861,wheat,1.894369063,Wheat-Pulse Rotation,Sprinkler irrigation
58.83472074,49.35144919,58.00113005,21.96337782,7.766452796,soyabean,5.991337276,Soybean-Wheat Rotation,Sprinkler irrigation
119.3880319,23.94621269,45.40151855,36.92291304,7.829854089,wheat,5.75479079,Wheat-Pulse Rotation,Rainfed with supplementary irrigation
42.43378348,19.3378841,86.855053,23.85576211,7.228835679,rabi_sorghum,5.125033642,Rabi Sorghum-Wheat Rotation,Flood irrigation
54.09461113,48.18047898,70.91737007,28.5371906,7.52454147,soyabean,5.545518297,Soybean-Wheat Rotation,Subsurface drip irrigation
96.32618619,68.19420724,32.61963014,29.08054719,8.26106185,cotton,5.898917418,Cotton-Legume Rotation,Sprinkler irrigation
75.69353947,45.85037763,31.67390096,26.21486749,6.513535295,rabi_sorghum,2.169028302,Rabi Sorghum-Wheat Rotation,Micro-irrigation
77.25159959,27.54533248,96.54085298,30.77576989,6.921342146,rabi_sorghum,5.537467182,Rabi Sorghum-Wheat Rotation,Drip irrigation
125.2051008,12.64579692,90.44185376,24.08093644,6.533667318,safflower,5.758041769,Safflower-Pulse Rotation,Micro-irrigation
41.40954402,66.63595197,69.17577836,30.36706949,6.541912448,chickpea,2.586247709,Chickpea-Cereal Rotation,Sprinkler irrigation
84.23554393,44.67945562,94.88025711,18.40086956,6.632750836,sorghum,5.603181865,Sorghum-Chickpea Rotation,Sprinkler irrigation
106.9328283,77.7231359,32.4260986,22.47317984,7.383124009,sesamum,4.948329067,,Micro-irrigation
97.76305311,16.71107081,86.32053247,34.10175068,8.493516737,sorghum,2.447574023,Sorghum-Chickpea Rotation,Subsurface drip irrigation
66.70223038,41.52592949,98.94197919,23.9196639,7.059802637,kharif_sorghum,5.430735447,Kharif Sorghum-Pulse Rotation,Micro-irrigation
93.71966625,56.84570755,10.03829541,26.90520571,7.464301341,rapeseed_and_mustard,5.1339151,,Sprinkler irrigation
127.1312013,37.77398118,74.78839233,15.6504102,6.866998727,castor,3.912876296,Castor-Millet Rotation,Sprinkler irrigation
144.0006222,45.43244226,41.581053,39.36798778,5.558382179,chickpea,2.502652514,Chickpea-Cereal Rotation,Alternate furrow irrigation
106.7474891,71.37165894,55.83142525,27.05496309,6.467950676,kharif_sorghum,1.058924359,Kharif Sorghum-Pulse Rotation,Rainfed with supplementary irrigation
142.5136134,35.0467828,36.35324258,20.4921735,6.844065204,barley,5.200965603,Barley-Pulse Rotation,Flood irrigation
64.59879432,33.01921182,53.67833107,27.47243122,6.17817212,pigeonpea,2.762176791,Pigeonpea-Cereal Rotation,Alternate furrow irrigation
28.18944441,22.72907899,89.951188,38.11908588,7.295615262,oilseeds,1.578837963,Oilseeds-Pulses Rotation,Sprinkler irrigation
106.8512522,24.62710898,81.01005449,20.0348783,7.588139509,pearl_millet,1.076670915,Pearl Millet-Pulse Rotation,Flood irrigation
82.97739887,78.56013658,40.98231494,26.0214213,7.000980083,castor,4.659412919,Castor-Millet Rotation,Rainfed with supplementary irrigation
110.6903226,18.56671136,55.60076703,20.51736609,6.683457593,barley,2.243588893,Barley-Pulse Rotation,Alternate furrow irrigation
94.59910191,65.57645024,46.03351236,22.20393213,6.184936016,maize,1.477635628,Maize-Legume Rotation,Alternate furrow irrigation
101.8642918,50.0839272,90.96001536,17.2321323,7.138659936,barley,3.747765963,Barley-Pulse Rotation,Alternate furrow irrigation
45.6893395,41.38699921,36.99385699,17.96288651,6.461194179,barley,5.972226451,Barley-Pulse Rotation,Micro-irrigation
63.96689059,13.74617828,11.80084972,30.48361888,6.828753486,minor_pulses,4.541171759,Pulses-Oilseeds Rotation,Flood irrigation
46.89490918,62.84356993,82.88698661,31.99321978,5.961574828,rapeseed_and_mustard,1.913683459,,Subsurface drip irrigation
144.727671,52.98608446,31.51336863,19.8159498,6.22887217,soyabean,5.113272158,Soybean-Wheat Rotation,Drip irrigation
64.92545709,53.99368354,99.26795517,22.63111267,8.244783918,wheat,3.4341005,Wheat-Pulse Rotation,Alternate furrow irrigation
105.8838946,72.94514844,58.48908132,27.02786053,6.404429111,soyabean,2.620560306,Soybean-Wheat Rotation,Rainfed with supplementary irrigation
38.11157818,64.49765183,64.44670037,16.37156133,7.94445203,kharif_sorghum,1.132792684,Kharif Sorghum-Pulse Rotation,Subsurface drip irrigation
32.45657182,51.03619715,75.65010268,29.82690576,7.963614178,linseed,4.933509768,Linseed-Wheat Rotation,Rainfed with supplementary irrigation
42.21599683,70.04515636,20.76110153,26.22648875,7.457432228,cotton,4.647639206,Cotton-Legume Rotation,Alternate furrow irrigation
49.83127898,51.29108265,24.82276484,22.87110486,5.677427261,finger_millet,5.397835277,Finger Millet-Legume Rotation,Alternate furrow irrigation
127.2916675,10.15293368,99.58420089,21.39550244,8.282487531,rice,3.947903949,Rice-Wheat Cycle,Rainfed with supplementary irrigation
102.0424593,43.16175014,89.17439288,34.90478215,8.285653309,groundnut,4.456816872,Groundnut-Maize Rotation,Flood irrigation
138.7782269,37.67492994,40.12682423,25.03477679,7.630288341,chickpea,3.851899468,Chickpea-Cereal Rotation,Flood irrigation
79.61204089,40.40180141,98.38814015,16.99311716,7.018194716,maize,4.224354935,Maize-Legume Rotation,Subsurface drip irrigation
116.4092399,78.77575714,44.08613098,33.85494522,5.94236942,linseed,1.919046314,Linseed-Wheat Rotation,Flood irrigation
147.9006695,38.48355301,43.19998186,28.91889999,7.607981869,wheat,1.71286505,Wheat-Pulse Rotation,Drip irrigation
22.54213934,54.62484875,82.66953181,37.71245974,6.586220328,rapeseed_and_mustard,4.43294719,,Sprinkler irrigation
120.346056,61.86162762,51.21093612,34.72643488,6.59053063,rabi_sorghum,5.644935194,Rabi Sorghum-Wheat Rotation,Sprinkler irrigation
98.0624777,21.10956863,74.51919982,18.04417935,7.098868228,safflower,3.554356558,Safflower-Pulse Rotation,Drip irrigation
119.4673828,27.22907172,50.37866479,20.28654273,8.144766198,chickpea,4.772393825,Chickpea-Cereal Rotation,Alternate furrow irrigation
142.5521825,73.5083373,77.32774123,15.85353356,5.809310464,castor,3.675503246,Castor-Millet Rotation,Alternate furrow irrigation
94.61704131,16.94098004,80.30522586,27.43630496,8.105492644,barley,2.526418212,Barley-Pulse Rotation,Subsurface drip irrigation
58.75015145,13.48071042,86.68247092,33.90373875,6.975436565,maize,3.611298038,Maize-Legume Rotation,Sprinkler irrigation
24.91709878,50.32025697,83.58417051,21.44965979,7.402536954,linseed,5.942158836,Linseed-Wheat Rotation,Sprinkler irrigation
22.71095721,76.71987075,95.64545467,38.58451809,6.628384891,kharif_sorghum,5.455270954,Kharif Sorghum-Pulse Rotation,Rainfed with supplementary irrigation
75.52749616,23.74483465,55.77299525,26.23089416,7.321454687,oilseeds,1.706535785,Oilseeds-Pulses Rotation,Micro-irrigation
44.44031377,26.52559991,38.39624323,23.04894181,8.010977744,castor,3.166887944,Castor-Millet Rotation,Drip irrigation
65.83598202,17.9530119,74.95834603,29.69827293,5.592875403,soyabean,4.503792902,Soybean-Wheat Rotation,Micro-irrigation
106.5990742,26.95264858,88.35134159,20.83998271,8.34690648,groundnut,2.14657121,Groundnut-Maize Rotation,Micro-irrigation
99.13443985,49.745766,67.26788527,16.40700404,5.555700052,maize,5.894127059,Maize-Legume Rotation,Subsurface drip irrigation
121.8555507,48.97564962,39.63841073,17.52220355,6.451657906,chickpea,2.280940833,Chickpea-Cereal Rotation,Rainfed with supplementary irrigation
81.73303734,63.43508416,99.9524225,16.53551613,6.435850923,sorghum,2.440228462,Sorghum-Chickpea Rotation,Subsurface drip irrigation
31.41515179,32.6632944,78.8983348,27.7025748,7.560895859,oilseeds,5.414980606,Oilseeds-Pulses Rotation,Alternate furrow irrigation
42.16455403,55.18684392,57.18484286,24.49871726,6.36191794,cotton,4.470871149,Cotton-Legume Rotation,Rainfed with supplementary irrigation
94.73009886,77.41689848,54.53840555,15.06768613,7.34346819,pigeonpea,5.845074856,Pigeonpea-Cereal Rotation,Alternate furrow irrigation
63.71280125,56.85741325,23.06896102,20.18478138,6.419018501,wheat,1.750665127,Wheat-Pulse Rotation,Alternate furrow irrigation
30.27250886,53.08151814,92.45038539,34.09020943,6.114533424,pearl_millet,4.684931167,Pearl Millet-Pulse Rotation,Drip irrigation
117.1532164,42.03053533,58.70170833,24.6649778,6.339386193,wheat,1.498920743,Wheat-Pulse Rotation,Rainfed with supplementary irrigation
112.8659342,63.21634914,37.51542879,31.83900184,7.428915481,pearl_millet,1.043761067,Pearl Millet-Pulse Rotation,Micro-irrigation
134.0935329,76.28800612,16.53713752,27.64414042,6.582628635,pearl_millet,3.496001231,Pearl Millet-Pulse Rotation,Subsurface drip irrigation
105.1123592,36.15887578,94.72642924,26.8375708,7.857464083,castor,1.768138812,Castor-Millet Rotation,Sprinkler irrigation
68.16056508,34.50106578,17.72580079,30.13605777,7.907784267,chickpea,2.329201446,Chickpea-Cereal Rotation,Sprinkler irrigation
118.4190688,55.72373514,61.07405661,35.58420066,7.587656195,barley,2.439938592,Barley-Pulse Rotation,Drip irrigation
40.04165693,12.75565597,45.01435187,30.11886162,6.179657978,safflower,1.213311219,Safflower-Pulse Rotation,Sprinkler irrigation
50.21856051,46.09016899,84.33681475,35.05341436,7.925231738,kharif_sorghum,2.186483558,Kharif Sorghum-Pulse Rotation,Micro-irrigation
55.38961484,12.23166614,45.41977588,24.25871524,7.774891081,barley,3.034248417,Barley-Pulse Rotation,Drip irrigation
29.31574666,14.87238486,57.75481946,37.24744702,6.933756257,pearl_millet,2.09541515,Pearl Millet-Pulse Rotation,Flood irrigation
149.7189611,75.72844444,53.39166422,20.09104452,7.333511428,kharif_sorghum,1.61280446,Kharif Sorghum-Pulse Rotation,Sprinkler irrigation
57.82825927,79.22515774,46.40122245,18.34319847,7.326433683,pigeonpea,4.553396153,Pigeonpea-Cereal Rotation,Drip irrigation
85.4258189,37.93369132,84.56965064,26.67231716,6.295766848,sesamum,2.346767397,,Micro-irrigation
104.0986625,72.3171012,16.09537458,18.54387165,5.750122243,wheat,1.030964174,Wheat-Pulse Rotation,Rainfed with supplementary irrigation
132.0923581,12.19692798,76.40105798,36.81017284,7.984555437,wheat,1.692795953,Wheat-Pulse Rotation,Flood irrigation
20.87383534,26.1492021,15.63546245,18.95287192,8.122703414,kharif_sorghum,1.995001327,Kharif Sorghum-Pulse Rotation,Alternate furrow irrigation
53.44077888,19.7289599,85.08655581,34.87253221,7.356356649,oilseeds,1.16393916,Oilseeds-Pulses Rotation,Rainfed with supplementary irrigation
135.6449259,76.15533687,60.24620656,26.25235929,6.332480132,rice,1.987584372,Rice-Wheat Cycle,Drip irrigation
37.06141328,25.67253819,95.86576829,24.53415035,8.111484578,sesamum,5.794369655,,Rainfed with supplementary irrigation
129.9345624,19.64357436,48.92987697,38.06670201,6.2843341,maize,5.968528999,Maize-Legume Rotation,Flood irrigation
105.5890008,17.80998894,22.15932094,27.67719968,7.948042792,castor,1.732840169,Castor-Millet Rotation,Micro-irrigation
92.20477049,34.43054598,62.22690816,39.46630661,6.395992348,minor_pulses,1.950946299,Pulses-Oilseeds Rotation,Subsurface drip irrigation
113.057542,24.85458192,48.22405932,19.87089266,7.655654786,groundnut,2.595565198,Groundnut-Maize Rotation,Micro-irrigation
105.6505325,63.61767698,98.7490956,34.16455561,6.457223228,rice,4.29762411,Rice-Wheat Cycle,Rainfed with supplementary irrigation
88.17966215,28.33625201,69.14207702,30.09353722,7.064250027,rabi_sorghum,2.685815677,Rabi Sorghum-Wheat Rotation,Flood irrigation
63.67534715,41.25721035,76.8301554,34.77973504,7.048954274,chickpea,4.60888468,Chickpea-Cereal Rotation,Micro-irrigation
87.80078752,10.67932188,28.76025498,21.37971763,8.000056291,chickpea,5.7869455,Chickpea-Cereal Rotation,Alternate furrow irrigation
105.8074533,18.14007934,56.53507239,34.62261718,6.37729045,soyabean,5.320545117,Soybean-Wheat Rotation,Alternate furrow irrigation
101.4017266,76.88921508,27.20045269,29.843744,6.709919185,minor_pulses,3.55820808,Pulses-Oilseeds Rotation,Flood irrigation
141.2444557,54.09063499,11.1629026,21.31616677,7.80737704,finger_millet,3.133489099,Finger Millet-Legume Rotation,Alternate furrow irrigation
26.00133009,40.34899247,32.1503604,38.12292201,8.360415449,soyabean,4.90470199,Soybean-Wheat Rotation,Flood irrigation
62.59780869,15.68798198,94.21602412,16.91999952,8.03252021,wheat,1.954152732,Wheat-Pulse Rotation,Rainfed with supplementary irrigation
117.5882018,73.39920042,49.17701342,38.49831064,5.745160553,kharif_sorghum,3.289454272,Kharif Sorghum-Pulse Rotation,Drip irrigation
25.3097611,62.73683132,48.40785109,18.92654936,6.656238279,sunflower,1.603773066,Sunflower-Legume Rotation,Flood irrigation
69.6349998,19.13003364,33.71969338,34.95307498,7.891756036,maize,4.833298924,Maize-Legume Rotation,Micro-irrigation
40.81932335,16.91912239,93.1852058,25.60962261,7.212140928,rabi_sorghum,1.425549428,Rabi Sorghum-Wheat Rotation,Subsurface drip irrigation
46.59242555,37.43393315,45.26253974,38.1740218,7.45238595,rabi_sorghum,3.818746603,Rabi Sorghum-Wheat Rotation,Micro-irrigation
53.83661901,45.49961224,32.76325438,23.48326526,8.02537578,groundnut,2.668466583,Groundnut-Maize Rotation,Subsurface drip irrigation
112.1284852,66.77824986,59.37079846,30.50938872,8.385114944,barley,3.569294264,Barley-Pulse Rotation,Rainfed with supplementary irrigation
119.9671992,11.41270231,56.9920922,17.33804637,6.28590067,rapeseed_and_mustard,5.100166607,,Alternate furrow irrigation
76.09985004,77.83770297,76.70198002,18.11158174,7.726017229,rice,3.03821011,Rice-Wheat Cycle,Micro-irrigation
81.01595986,78.7647685,10.39458376,15.62905221,5.994432517,finger_millet,5.540300008,Finger Millet-Legume Rotation,Micro-irrigation
66.86452046,53.4779755,61.45869362,35.94394894,8.342432054,sunflower,1.011513344,Sunflower-Legume Rotation,Drip irrigation
135.630276,38.19555184,34.63170017,31.88943608,7.715733762,oilseeds,1.095503315,Oilseeds-Pulses Rotation,Sprinkler irrigation
50.11231927,40.89221855,92.52016184,34.43238304,8.067252003,rabi_sorghum,1.216882492,Rabi Sorghum-Wheat Rotation,Subsurface drip irrigation
66.70535881,67.78515622,66.91054977,31.0502148,7.320787014,rapeseed_and_mustard,1.187746802,,Sprinkler irrigation
134.3260856,45.10430531,54.17861466,17.54681567,7.367149492,minor_pulses,5.457556144,Pulses-Oilseeds Rotation,Flood irrigation
25.44993187,62.87854022,25.28246602,32.62102807,5.999539413,sunflower,3.605629851,Sunflower-Legume Rotation,Alternate furrow irrigation
141.4052149,51.1552356,23.59425717,24.4998515,7.761944071,sorghum,3.480226093,Sorghum-Chickpea Rotation,Flood irrigation
63.05672801,14.27629173,42.08377406,38.1083556,5.800801739,wheat,5.856112745,Wheat-Pulse Rotation,Subsurface drip irrigation
143.5864888,28.99210458,66.17761418,25.74062727,5.617626891,maize,4.308183772,Maize-Legume Rotation,Sprinkler irrigation
100.0010861,12.59699249,93.76600788,34.58687455,7.206690515,rice,5.004122234,Rice-Wheat Cycle,Sprinkler irrigation
56.510916,44.42783827,79.58635779,33.63100418,7.874777638,pearl_millet,1.300804945,Pearl Millet-Pulse Rotation,Drip irrigation
28.06232002,51.94373387,73.60875872,33.59108338,5.77998229,pigeonpea,5.577858137,Pigeonpea-Cereal Rotation,Drip irrigation
